item_id,ingredient_id,ingredient_name,ingredient_category
36694,30,zucchini,vegetable
36695,9,turkey,protein
36695,36,celery,vegetable
36696,137,vanilla extract,sweetener
36697,72,ramen noodles,grain
36697,55,swiss cheese,dairy
36697,106,chili powder,spice
36697,144,coconut oil,oil
36698,26,broccoli,vegetable
36698,142,vegetable oil,oil
36698,129,yuzu,fruit
36698,146,avocado oil,oil
36699,40,bok choy,vegetable
36700,67,pita,grain
36700,79,hot sauce,sauce
36700,142,vegetable oil,oil
36700,78,soy sauce,sauce
36701,63,noodles,grain
36702,19,chorizo,protein
36702,100,basil,spice
36702,74,rice noodles,grain
36702,82,mayo,sauce
36703,59,rice,grain
36703,2,beef,protein
36703,24,spinach,vegetable
36703,63,noodles,grain
36703,115,mango,fruit
36703,26,broccoli,vegetable
36703,29,mushroom,vegetable
36704,71,sourdough,grain
36704,145,canola oil,oil
36705,155,pecan,nut
36705,20,prosciutto,protein
36706,78,soy sauce,sauce
36706,102,rosemary,spice
36706,86,pesto,sauce
36707,37,garlic,vegetable
36707,32,avocado,vegetable
36707,8,lamb,protein
36708,131,honey,sweetener
36708,51,milk,dairy
36708,66,tortilla,grain
36709,41,cheese,dairy
36709,91,hoisin,sauce
36709,141,olive oil,oil
36709,155,pecan,nut
36710,50,cream,dairy
36710,55,swiss cheese,dairy
36710,32,avocado,vegetable
36710,13,lobster,protein
36711,150,peanut,nut
36711,110,curry powder,spice
36711,158,macadamia,nut
36712,130,sugar,sweetener
36712,24,spinach,vegetable
36712,31,cucumber,vegetable
36713,11,duck,protein
36714,73,udon noodles,grain
36714,10,bacon,protein
36714,158,macadamia,nut
36715,140,condensed milk,sweetener
36715,137,vanilla extract,sweetener
36715,100,basil,spice
36716,2,beef,protein
36716,23,lettuce,vegetable
36716,22,tomato,vegetable
36716,53,sour cream,dairy
36716,66,tortilla,grain
36716,98,paprika,spice
36716,106,chili powder,spice
36717,159,sesame seed,nut
36718,2,beef,protein
36718,23,lettuce,vegetable
36718,22,tomato,vegetable
36718,53,sour cream,dairy
36718,66,tortilla,grain
36718,24,spinach,vegetable
36718,50,cream,dairy
36719,90,tahini,sauce
36719,159,sesame seed,nut
36719,86,pesto,sauce
36720,138,chocolate,sweetener
36720,27,carrot,vegetable
36721,40,bok choy,vegetable
36721,32,avocado,vegetable
36721,147,peanut oil,oil
36722,2,beef,protein
36722,41,cheese,dairy
36722,22,tomato,vegetable
36722,66,tortilla,grain
36722,39,scallion,vegetable
36722,140,condensed milk,sweetener
36722,91,hoisin,sauce
36722,14,scallops,protein
36723,66,tortilla,grain
36723,156,hazelnut,nut
36723,108,ginger powder,spice
36723,142,vegetable oil,oil
36724,86,pesto,sauce
36725,6,tuna,protein
36725,30,zucchini,vegetable
36726,89,chimichurri,sauce
36727,117,apple,fruit
36727,27,carrot,vegetable
36728,28,bell pepper,vegetable
36728,25,kale,vegetable
36728,103,cayenne,spice
36729,57,gouda,dairy
36729,139,caramel,sweetener
36729,48,ricotta,dairy
36730,106,chili powder,spice
36730,97,cumin,spice
36731,81,ranch,sauce
36732,73,udon noodles,grain
36732,154,pistachio,nut
36732,89,chimichurri,sauce
36732,156,hazelnut,nut
36733,2,beef,protein
36733,23,lettuce,vegetable
36733,41,cheese,dairy
36733,53,sour cream,dairy
36733,124,grape,fruit
36734,116,pineapple,fruit
36734,49,butter,dairy
36735,136,stevia,sweetener
36735,55,swiss cheese,dairy
36736,39,scallion,vegetable
36736,21,onion,vegetable
36737,24,spinach,vegetable
36737,98,paprika,spice
36737,144,coconut oil,oil
36738,83,teriyaki,sauce
36738,112,lemon,fruit
36738,155,pecan,nut
36739,2,beef,protein
36739,23,lettuce,vegetable
36739,41,cheese,dairy
36739,53,sour cream,dairy
36739,66,tortilla,grain
36739,67,pita,grain
36739,125,watermelon,fruit
36740,128,guava,fruit
36741,66,tortilla,grain
36742,59,rice,grain
36742,41,cheese,dairy
36742,53,sour cream,dairy
36742,66,tortilla,grain
36742,141,olive oil,oil
36742,56,brie,dairy
36743,31,cucumber,vegetable
36743,125,watermelon,fruit
36744,59,rice,grain
36744,94,salsa,sauce
36744,104,turmeric,spice
36744,25,kale,vegetable
36744,118,banana,fruit
36744,31,cucumber,vegetable
36745,19,chorizo,protein
36745,99,oregano,spice
36745,111,za'atar,spice
36746,2,beef,protein
36746,23,lettuce,vegetable
36746,41,cheese,dairy
36746,22,tomato,vegetable
36746,53,sour cream,dairy
36746,66,tortilla,grain
36746,8,lamb,protein
36746,138,chocolate,sweetener
36747,10,bacon,protein
36747,55,swiss cheese,dairy
36747,118,banana,fruit
36748,95,salt,spice
36748,49,butter,dairy
36748,105,coriander,spice
36748,104,turmeric,spice
36749,1,chicken,protein
36749,61,bread,grain
36749,85,aioli,sauce
36750,2,beef,protein
36750,23,lettuce,vegetable
36750,22,tomato,vegetable
36750,53,sour cream,dairy
36750,66,tortilla,grain
36750,96,pepper,spice
36750,99,oregano,spice
36750,3,pork,protein
36750,145,canola oil,oil
36751,12,crab,protein
36752,22,tomato,vegetable
36752,83,teriyaki,sauce
36752,31,cucumber,vegetable
36753,76,farro,grain
36753,91,hoisin,sauce
36753,45,cream cheese,dairy
36754,83,teriyaki,sauce
36754,148,chili oil,oil
36754,143,sesame oil,oil
36754,68,naan,grain
36755,59,rice,grain
36756,127,dragon fruit,fruit
36757,133,agave,sweetener
36757,93,fish sauce,sauce
36757,135,molasses,sweetener
36757,110,curry powder,spice
36758,77,tomato sauce,sauce
36758,130,sugar,sweetener
36758,113,lime,fruit
36759,59,rice,grain
36759,41,cheese,dairy
36759,53,sour cream,dairy
36759,94,salsa,sauce
36759,66,tortilla,grain
36759,7,tofu,protein
36760,2,beef,protein
36760,22,tomato,vegetable
36760,53,sour cream,dairy
36760,66,tortilla,grain
36760,115,mango,fruit
36761,69,bagel,grain
36761,76,farro,grain
36761,72,ramen noodles,grain
36761,113,lime,fruit
36762,90,tahini,sauce
36762,3,pork,protein
36763,36,celery,vegetable
36763,90,tahini,sauce
36764,12,crab,protein
36764,19,chorizo,protein
36764,152,cashew,nut
36764,9,turkey,protein
36765,37,garlic,vegetable
36765,13,lobster,protein
36765,6,tuna,protein
36766,44,cheddar,dairy
36767,112,lemon,fruit
36767,40,bok choy,vegetable
36768,16,ground beef,protein
36768,115,mango,fruit
36769,41,cheese,dairy
36769,53,sour cream,dairy
36769,94,salsa,sauce
36769,66,tortilla,grain
36769,36,celery,vegetable
36769,52,yogurt,dairy
36769,73,udon noodles,grain
36769,4,shrimp,protein
36770,23,lettuce,vegetable
36770,41,cheese,dairy
36770,22,tomato,vegetable
36770,8,lamb,protein
36770,49,butter,dairy
36770,113,lime,fruit
36770,85,aioli,sauce
36771,150,peanut,nut
36772,79,hot sauce,sauce
36773,118,banana,fruit
36773,87,alfredo,sauce
36774,73,udon noodles,grain
36774,100,basil,spice
36774,122,coconut,fruit
36774,121,raspberry,fruit
36775,134,brown sugar,sweetener
36775,59,rice,grain
36775,144,coconut oil,oil
36775,56,brie,dairy
36776,63,noodles,grain
36776,42,mozzarella,dairy
36777,31,cucumber,vegetable
36777,142,vegetable oil,oil
36777,138,chocolate,sweetener
36777,62,flour,grain
36778,137,vanilla extract,sweetener
36778,63,noodles,grain
36779,52,yogurt,dairy
36779,29,mushroom,vegetable
36779,2,beef,protein
36780,2,beef,protein
36780,23,lettuce,vegetable
36780,41,cheese,dairy
36780,22,tomato,vegetable
36780,53,sour cream,dairy
36780,66,tortilla,grain
36780,85,aioli,sauce
36781,93,fish sauce,sauce
36781,48,ricotta,dairy
36782,35,cabbage,vegetable
36782,136,stevia,sweetener
36782,131,honey,sweetener
36782,9,turkey,protein
36783,140,condensed milk,sweetener
36784,75,couscous,grain
36784,1,chicken,protein
36784,79,hot sauce,sauce
36784,65,oats,grain
36785,98,paprika,spice
36785,120,blueberry,fruit
36785,40,bok choy,vegetable
36785,8,lamb,protein
36786,106,chili powder,spice
36787,144,coconut oil,oil
36787,135,molasses,sweetener
36787,145,canola oil,oil
36788,12,crab,protein
36788,31,cucumber,vegetable
36788,104,turmeric,spice
36788,97,cumin,spice
36789,56,brie,dairy
36789,140,condensed milk,sweetener
36789,109,garlic powder,spice
36789,138,chocolate,sweetener
36790,2,beef,protein
36790,23,lettuce,vegetable
36790,41,cheese,dairy
36790,22,tomato,vegetable
36790,53,sour cream,dairy
36790,66,tortilla,grain
36790,61,bread,grain
36790,124,grape,fruit
36790,112,lemon,fruit
36791,59,rice,grain
36791,41,cheese,dairy
36791,53,sour cream,dairy
36791,94,salsa,sauce
36791,66,tortilla,grain
36791,27,carrot,vegetable
36791,29,mushroom,vegetable
36791,138,chocolate,sweetener
36792,41,cheese,dairy
36792,53,sour cream,dairy
36792,94,salsa,sauce
36792,66,tortilla,grain
36792,32,avocado,vegetable
36792,17,steak,protein
36792,99,oregano,spice
36793,11,duck,protein
36793,30,zucchini,vegetable
36793,10,bacon,protein
36793,87,alfredo,sauce
36794,87,alfredo,sauce
36794,52,yogurt,dairy
36794,105,coriander,spice
36794,149,truffle oil,oil
36795,2,beef,protein
36795,41,cheese,dairy
36795,22,tomato,vegetable
36795,53,sour cream,dairy
36795,66,tortilla,grain
36795,119,strawberry,fruit
36795,52,yogurt,dairy
36795,79,hot sauce,sauce
36796,2,beef,protein
36796,23,lettuce,vegetable
36796,41,cheese,dairy
36796,22,tomato,vegetable
36796,53,sour cream,dairy
36796,66,tortilla,grain
36796,100,basil,spice
36796,86,pesto,sauce
36796,33,corn,vegetable
36796,128,guava,fruit
36797,109,garlic powder,spice
36797,130,sugar,sweetener
36797,127,dragon fruit,fruit
36798,47,goat cheese,dairy
36798,128,guava,fruit
36799,72,ramen noodles,grain
36799,43,parmesan,dairy
36800,23,lettuce,vegetable
36800,41,cheese,dairy
36800,22,tomato,vegetable
36800,53,sour cream,dairy
36800,66,tortilla,grain
36800,131,honey,sweetener
36801,66,tortilla,grain
36802,39,scallion,vegetable
36802,31,cucumber,vegetable
36802,70,croissant,grain
36802,110,curry powder,spice
36803,92,oyster sauce,sauce
36803,145,canola oil,oil
36803,3,pork,protein
36804,59,rice,grain
36804,53,sour cream,dairy
36804,66,tortilla,grain
36804,40,bok choy,vegetable
36804,21,onion,vegetable
36804,61,bread,grain
36804,48,ricotta,dairy
36805,41,cheese,dairy
36805,53,sour cream,dairy
36805,94,salsa,sauce
36805,66,tortilla,grain
36805,40,bok choy,vegetable
36805,136,stevia,sweetener
36806,86,pesto,sauce
36806,57,gouda,dairy
36807,53,sour cream,dairy
36807,144,coconut oil,oil
36808,157,pine nut,nut
36809,60,pasta,grain
36809,89,chimichurri,sauce
36809,116,pineapple,fruit
36810,112,lemon,fruit
36811,23,lettuce,vegetable
36811,41,cheese,dairy
36811,22,tomato,vegetable
36811,53,sour cream,dairy
36811,66,tortilla,grain
36811,117,apple,fruit
36811,151,almond,nut
36811,9,turkey,protein
36812,86,pesto,sauce
36812,15,sausage,protein
36813,82,mayo,sauce
36813,35,cabbage,vegetable
36813,117,apple,fruit
36814,131,honey,sweetener
36814,137,vanilla extract,sweetener
36815,152,cashew,nut
36815,34,jalapeno,vegetable
36816,38,ginger,vegetable
36816,145,canola oil,oil
36817,115,mango,fruit
36817,77,tomato sauce,sauce
36818,2,beef,protein
36818,23,lettuce,vegetable
36818,41,cheese,dairy
36818,22,tomato,vegetable
36818,53,sour cream,dairy
36818,66,tortilla,grain
36818,118,banana,fruit
36818,106,chili powder,spice
36819,23,lettuce,vegetable
36819,41,cheese,dairy
36819,22,tomato,vegetable
36819,66,tortilla,grain
36819,142,vegetable oil,oil
36819,106,chili powder,spice
36820,18,pulled pork,protein
36820,120,blueberry,fruit
36820,46,feta,dairy
36820,102,rosemary,spice
36821,78,soy sauce,sauce
36821,6,tuna,protein
36821,110,curry powder,spice
36821,94,salsa,sauce
36822,60,pasta,grain
36822,59,rice,grain
36823,16,ground beef,protein
36824,13,lobster,protein
36824,127,dragon fruit,fruit
36824,57,gouda,dairy
36824,104,turmeric,spice
36825,96,pepper,spice
36825,145,canola oil,oil
36826,108,ginger powder,spice
36826,113,lime,fruit
36827,46,feta,dairy
36827,36,celery,vegetable
36827,45,cream cheese,dairy
36828,106,chili powder,spice
36828,145,canola oil,oil
36829,155,pecan,nut
36829,143,sesame oil,oil
36829,88,marinara,sauce
36829,128,guava,fruit
36830,31,cucumber,vegetable
36830,46,feta,dairy
36831,86,pesto,sauce
36831,110,curry powder,spice
36831,115,mango,fruit
36831,149,truffle oil,oil
36832,133,agave,sweetener
36832,149,truffle oil,oil
36833,67,pita,grain
36833,66,tortilla,grain
36834,47,goat cheese,dairy
36835,86,pesto,sauce
36836,55,swiss cheese,dairy
36837,86,pesto,sauce
36837,117,apple,fruit
36837,151,almond,nut
36838,156,hazelnut,nut
36838,2,beef,protein
36838,3,pork,protein
36838,89,chimichurri,sauce
36839,87,alfredo,sauce
36840,55,swiss cheese,dairy
36840,41,cheese,dairy
36840,5,salmon,protein
36840,149,truffle oil,oil
36841,100,basil,spice
36841,115,mango,fruit
36842,31,cucumber,vegetable
36843,26,broccoli,vegetable
36843,111,za'atar,spice
36843,115,mango,fruit
36843,141,olive oil,oil
36844,59,rice,grain
36844,27,carrot,vegetable
36845,69,bagel,grain
36846,26,broccoli,vegetable
36846,127,dragon fruit,fruit
36846,93,fish sauce,sauce
36847,59,rice,grain
36847,2,beef,protein
36847,24,spinach,vegetable
36847,5,salmon,protein
36848,41,cheese,dairy
36848,58,provolone,dairy
36848,148,chili oil,oil
36848,38,ginger,vegetable
36849,59,rice,grain
36849,2,beef,protein
36849,24,spinach,vegetable
36849,27,carrot,vegetable
36849,58,provolone,dairy
36850,129,yuzu,fruit
36850,105,coriander,spice
36850,46,feta,dairy
36850,34,jalapeno,vegetable
36851,26,broccoli,vegetable
36851,67,pita,grain
36851,139,caramel,sweetener
36851,117,apple,fruit
36852,150,peanut,nut
36853,131,honey,sweetener
36853,150,peanut,nut
36853,38,ginger,vegetable
36853,88,marinara,sauce
36854,94,salsa,sauce
36854,64,quinoa,grain
36854,99,oregano,spice
36854,17,steak,protein
36855,155,pecan,nut
36855,143,sesame oil,oil
36856,108,ginger powder,spice
36857,77,tomato sauce,sauce
36857,30,zucchini,vegetable
36857,19,chorizo,protein
36858,24,spinach,vegetable
36858,27,carrot,vegetable
36858,104,turmeric,spice
36858,69,bagel,grain
36858,86,pesto,sauce
36859,59,rice,grain
36859,2,beef,protein
36859,11,duck,protein
36860,155,pecan,nut
36860,6,tuna,protein
36860,111,za'atar,spice
36861,39,scallion,vegetable
36861,132,maple syrup,sweetener
36862,41,cheese,dairy
36862,147,peanut oil,oil
36862,7,tofu,protein
36862,35,cabbage,vegetable
36863,15,sausage,protein
36864,151,almond,nut
36865,145,canola oil,oil
36865,120,blueberry,fruit
36866,128,guava,fruit
36866,137,vanilla extract,sweetener
36866,1,chicken,protein
36866,38,ginger,vegetable
36867,59,rice,grain
36867,27,carrot,vegetable
36867,143,sesame oil,oil
36867,58,provolone,dairy
36867,62,flour,grain
36867,120,blueberry,fruit
36868,70,croissant,grain
36868,136,stevia,sweetener
36868,22,tomato,vegetable
36869,150,peanut,nut
36869,157,pine nut,nut
36870,85,aioli,sauce
36870,118,banana,fruit
36870,144,coconut oil,oil
36871,54,blue cheese,dairy
36871,139,caramel,sweetener
36871,122,coconut,fruit
36871,78,soy sauce,sauce
36872,63,noodles,grain
36872,8,lamb,protein
36873,118,banana,fruit
36874,79,hot sauce,sauce
36874,116,pineapple,fruit
36875,52,yogurt,dairy
36875,66,tortilla,grain
36876,33,corn,vegetable
36876,146,avocado oil,oil
36876,96,pepper,spice
36876,71,sourdough,grain
36877,78,soy sauce,sauce
36878,110,curry powder,spice
36879,9,turkey,protein
36879,41,cheese,dairy
36879,6,tuna,protein
36879,130,sugar,sweetener
36880,122,coconut,fruit
36880,31,cucumber,vegetable
36881,65,oats,grain
36881,24,spinach,vegetable
36881,149,truffle oil,oil
36881,30,zucchini,vegetable
36882,136,stevia,sweetener
36883,100,basil,spice
36883,11,duck,protein
36883,123,peach,fruit
36884,53,sour cream,dairy
36884,25,kale,vegetable
36884,30,zucchini,vegetable
36885,159,sesame seed,nut
36885,86,pesto,sauce
36885,157,pine nut,nut
36886,135,molasses,sweetener
36886,42,mozzarella,dairy
36886,97,cumin,spice
36886,66,tortilla,grain
36887,4,shrimp,protein
36888,158,macadamia,nut
36889,119,strawberry,fruit
36889,48,ricotta,dairy
36889,152,cashew,nut
36889,109,garlic powder,spice
36890,82,mayo,sauce
36891,32,avocado,vegetable
36891,97,cumin,spice
36892,79,hot sauce,sauce
36893,79,hot sauce,sauce
36893,6,tuna,protein
36893,107,cinnamon,spice
36894,2,beef,protein
36894,24,spinach,vegetable
36894,115,mango,fruit
36895,51,milk,dairy
36895,64,quinoa,grain
36895,15,sausage,protein
36895,81,ranch,sauce
36896,69,bagel,grain
36897,92,oyster sauce,sauce
36898,142,vegetable oil,oil
36898,16,ground beef,protein
36898,29,mushroom,vegetable
36898,69,bagel,grain
36899,29,mushroom,vegetable
36899,123,peach,fruit
36899,26,broccoli,vegetable
36899,138,chocolate,sweetener
36900,24,spinach,vegetable
36900,27,carrot,vegetable
36900,21,onion,vegetable
36900,107,cinnamon,spice
36900,34,jalapeno,vegetable
36901,3,pork,protein
36902,157,pine nut,nut
36903,59,rice,grain
36903,24,spinach,vegetable
36903,27,carrot,vegetable
36903,132,maple syrup,sweetener
36903,34,jalapeno,vegetable
36903,148,chili oil,oil
36903,128,guava,fruit
36904,59,rice,grain
36904,2,beef,protein
36904,24,spinach,vegetable
36904,27,carrot,vegetable
36904,136,stevia,sweetener
36904,74,rice noodles,grain
36904,65,oats,grain
36904,19,chorizo,protein
36905,151,almond,nut
36906,108,ginger powder,spice
36906,154,pistachio,nut
36906,77,tomato sauce,sauce
36906,75,couscous,grain
36907,159,sesame seed,nut
36908,29,mushroom,vegetable
36908,108,ginger powder,spice
36908,8,lamb,protein
36908,112,lemon,fruit
36909,153,walnut,nut
36909,25,kale,vegetable
36909,28,bell pepper,vegetable
36910,24,spinach,vegetable
36910,124,grape,fruit
36911,36,celery,vegetable
36911,112,lemon,fruit
36911,19,chorizo,protein
36911,84,sriracha,sauce
36912,156,hazelnut,nut
36912,17,steak,protein
36913,159,sesame seed,nut
36913,156,hazelnut,nut
36914,70,croissant,grain
36915,59,rice,grain
36915,2,beef,protein
36915,24,spinach,vegetable
36915,27,carrot,vegetable
36915,30,zucchini,vegetable
36916,62,flour,grain
36917,129,yuzu,fruit
36917,71,sourdough,grain
36917,12,crab,protein
36918,59,rice,grain
36918,24,spinach,vegetable
36918,142,vegetable oil,oil
36918,132,maple syrup,sweetener
36918,82,mayo,sauce
36918,18,pulled pork,protein
36919,29,mushroom,vegetable
36920,142,vegetable oil,oil
36920,135,molasses,sweetener
36920,39,scallion,vegetable
36921,88,marinara,sauce
36922,1,chicken,protein
36922,56,brie,dairy
36922,110,curry powder,spice
36922,28,bell pepper,vegetable
36923,52,yogurt,dairy
36923,25,kale,vegetable
36923,28,bell pepper,vegetable
36923,130,sugar,sweetener
36924,77,tomato sauce,sauce
36924,140,condensed milk,sweetener
36924,107,cinnamon,spice
36925,88,marinara,sauce
36925,95,salt,spice
36925,29,mushroom,vegetable
36926,54,blue cheese,dairy
36926,16,ground beef,protein
36927,32,avocado,vegetable
36927,24,spinach,vegetable
36928,111,za'atar,spice
36928,36,celery,vegetable
36928,22,tomato,vegetable
36929,71,sourdough,grain
36930,13,lobster,protein
36931,41,cheese,dairy
36932,59,rice,grain
36932,2,beef,protein
36932,24,spinach,vegetable
36932,27,carrot,vegetable
36932,40,bok choy,vegetable
36933,127,dragon fruit,fruit
36934,40,bok choy,vegetable
36935,79,hot sauce,sauce
36936,83,teriyaki,sauce
36936,145,canola oil,oil
36937,69,bagel,grain
36937,122,coconut,fruit
36937,91,hoisin,sauce
36938,143,sesame oil,oil
36938,107,cinnamon,spice
36938,105,coriander,spice
36939,22,tomato,vegetable
36939,24,spinach,vegetable
36939,31,cucumber,vegetable
36940,39,scallion,vegetable
36940,110,curry powder,spice
36941,125,watermelon,fruit
36942,39,scallion,vegetable
36942,106,chili powder,spice
36943,59,rice,grain
36943,2,beef,protein
36943,24,spinach,vegetable
36943,27,carrot,vegetable
36943,127,dragon fruit,fruit
36943,70,croissant,grain
36944,132,maple syrup,sweetener
36945,59,rice,grain
36945,2,beef,protein
36945,27,carrot,vegetable
36945,10,bacon,protein
36945,52,yogurt,dairy
36945,87,alfredo,sauce
36946,139,caramel,sweetener
36946,85,aioli,sauce
36946,40,bok choy,vegetable
36946,51,milk,dairy
36947,122,coconut,fruit
36947,49,butter,dairy
36947,152,cashew,nut
36948,59,rice,grain
36948,24,spinach,vegetable
36948,27,carrot,vegetable
36948,38,ginger,vegetable
36948,93,fish sauce,sauce
36949,27,carrot,vegetable
36949,43,parmesan,dairy
36949,81,ranch,sauce
36949,47,goat cheese,dairy
36950,122,coconut,fruit
36950,96,pepper,spice
36950,104,turmeric,spice
36951,78,soy sauce,sauce
36951,34,jalapeno,vegetable
36951,25,kale,vegetable
36952,91,hoisin,sauce
36952,49,butter,dairy
36953,30,zucchini,vegetable
36953,132,maple syrup,sweetener
36954,99,oregano,spice
36954,74,rice noodles,grain
36954,14,scallops,protein
36955,59,rice,grain
36955,2,beef,protein
36955,24,spinach,vegetable
36955,27,carrot,vegetable
36955,14,scallops,protein
36956,50,cream,dairy
36957,146,avocado oil,oil
36957,98,paprika,spice
36958,154,pistachio,nut
36958,110,curry powder,spice
36959,88,marinara,sauce
36959,43,parmesan,dairy
36960,130,sugar,sweetener
36961,92,oyster sauce,sauce
36961,68,naan,grain
36961,120,blueberry,fruit
36961,157,pine nut,nut
36962,99,oregano,spice
36962,16,ground beef,protein
36963,36,celery,vegetable
36964,15,sausage,protein
36964,31,cucumber,vegetable
36965,39,scallion,vegetable
36966,33,corn,vegetable
36966,72,ramen noodles,grain
36966,71,sourdough,grain
36967,48,ricotta,dairy
36968,59,rice,grain
36968,2,beef,protein
36968,24,spinach,vegetable
36968,27,carrot,vegetable
36968,31,cucumber,vegetable
36969,68,naan,grain
36970,83,teriyaki,sauce
36970,94,salsa,sauce
36971,21,onion,vegetable
36971,55,swiss cheese,dairy
36972,154,pistachio,nut
36973,65,oats,grain
36973,14,scallops,protein
36974,138,chocolate,sweetener
36974,97,cumin,spice
36974,142,vegetable oil,oil
36975,32,avocado,vegetable
36976,17,steak,protein
36976,122,coconut,fruit
36976,53,sour cream,dairy
36977,74,rice noodles,grain
36977,139,caramel,sweetener
36978,155,pecan,nut
36978,54,blue cheese,dairy
36978,90,tahini,sauce
36979,51,milk,dairy
36979,44,cheddar,dairy
36980,59,rice,grain
36980,24,spinach,vegetable
36980,27,carrot,vegetable
36980,141,olive oil,oil
36981,89,chimichurri,sauce
36982,60,pasta,grain
36982,104,turmeric,spice
36982,127,dragon fruit,fruit
36982,37,garlic,vegetable
36983,18,pulled pork,protein
36984,10,bacon,protein
36984,28,bell pepper,vegetable
36985,23,lettuce,vegetable
36986,40,bok choy,vegetable
36986,49,butter,dairy
36986,9,turkey,protein
36986,126,passion fruit,fruit
36987,159,sesame seed,nut
36987,2,beef,protein
36987,33,corn,vegetable
36988,3,pork,protein
36988,124,grape,fruit
36989,43,parmesan,dairy
36989,85,aioli,sauce
36990,51,milk,dairy
36990,60,pasta,grain
36991,60,pasta,grain
36991,90,tahini,sauce
36991,4,shrimp,protein
36991,130,sugar,sweetener
36992,7,tofu,protein
36992,51,milk,dairy
36993,68,naan,grain
36993,151,almond,nut
36993,150,peanut,nut
36993,54,blue cheese,dairy
36994,45,cream cheese,dairy
36994,28,bell pepper,vegetable
36995,123,peach,fruit
36995,159,sesame seed,nut
36996,61,bread,grain
36997,105,coriander,spice
36997,27,carrot,vegetable
36998,40,bok choy,vegetable
36998,88,marinara,sauce
36998,85,aioli,sauce
36998,137,vanilla extract,sweetener
36999,35,cabbage,vegetable
36999,116,pineapple,fruit
37000,6,tuna,protein
37000,52,yogurt,dairy
37001,38,ginger,vegetable
37001,159,sesame seed,nut
37002,63,noodles,grain
37003,128,guava,fruit
37003,75,couscous,grain
37004,118,banana,fruit
37004,5,salmon,protein
37004,81,ranch,sauce
37004,116,pineapple,fruit
37005,53,sour cream,dairy
37005,122,coconut,fruit
37005,112,lemon,fruit
37006,113,lime,fruit
37006,31,cucumber,vegetable
37006,22,tomato,vegetable
37006,46,feta,dairy
37007,101,thyme,spice
37007,154,pistachio,nut
37008,82,mayo,sauce
37008,142,vegetable oil,oil
37009,151,almond,nut
37009,90,tahini,sauce
37009,56,brie,dairy
37009,118,banana,fruit
37010,113,lime,fruit
37011,84,sriracha,sauce
37011,85,aioli,sauce
37011,19,chorizo,protein
37012,131,honey,sweetener
37012,65,oats,grain
37012,90,tahini,sauce
37012,144,coconut oil,oil
37013,59,rice,grain
37013,2,beef,protein
37013,24,spinach,vegetable
37013,27,carrot,vegetable
37013,40,bok choy,vegetable
37013,129,yuzu,fruit
37013,123,peach,fruit
37014,149,truffle oil,oil
37014,8,lamb,protein
37014,9,turkey,protein
37015,2,beef,protein
37015,157,pine nut,nut
37016,31,cucumber,vegetable
37016,104,turmeric,spice
37016,155,pecan,nut
37017,104,turmeric,spice
37018,59,rice,grain
37018,2,beef,protein
37018,24,spinach,vegetable
37018,27,carrot,vegetable
37018,66,tortilla,grain
37019,117,apple,fruit
37019,101,thyme,spice
37019,6,tuna,protein
37019,4,shrimp,protein
37020,47,goat cheese,dairy
37020,66,tortilla,grain
37020,140,condensed milk,sweetener
37021,138,chocolate,sweetener
37022,22,tomato,vegetable
37022,76,farro,grain
37022,41,cheese,dairy
37023,95,salt,spice
37023,150,peanut,nut
37024,39,scallion,vegetable
37024,85,aioli,sauce
37025,5,salmon,protein
37025,82,mayo,sauce
37025,149,truffle oil,oil
37026,59,rice,grain
37026,78,soy sauce,sauce
37026,27,carrot,vegetable
37026,146,avocado oil,oil
37026,69,bagel,grain
37026,89,chimichurri,sauce
37026,81,ranch,sauce
37027,37,garlic,vegetable
37027,92,oyster sauce,sauce
37028,78,soy sauce,sauce
37028,39,scallion,vegetable
37028,84,sriracha,sauce
37029,54,blue cheese,dairy
37029,122,coconut,fruit
37029,147,peanut oil,oil
37030,82,mayo,sauce
37030,137,vanilla extract,sweetener
37030,19,chorizo,protein
37030,87,alfredo,sauce
37031,121,raspberry,fruit
37031,117,apple,fruit
37032,158,macadamia,nut
37032,119,strawberry,fruit
37032,8,lamb,protein
37032,118,banana,fruit
37033,122,coconut,fruit
37033,76,farro,grain
37033,152,cashew,nut
37033,41,cheese,dairy
37034,122,coconut,fruit
37034,80,bbq sauce,sauce
37034,86,pesto,sauce
37035,46,feta,dairy
37035,75,couscous,grain
37035,3,pork,protein
37035,18,pulled pork,protein
37036,78,soy sauce,sauce
37036,27,carrot,vegetable
37036,85,aioli,sauce
37036,128,guava,fruit
37036,9,turkey,protein
37036,151,almond,nut
37037,25,kale,vegetable
37037,108,ginger powder,spice
37038,93,fish sauce,sauce
37038,53,sour cream,dairy
37038,9,turkey,protein
37039,66,tortilla,grain
37039,122,coconut,fruit
37039,25,kale,vegetable
37039,9,turkey,protein
37040,99,oregano,spice
37040,71,sourdough,grain
37041,34,jalapeno,vegetable
37041,26,broccoli,vegetable
37042,5,salmon,protein
37042,146,avocado oil,oil
37042,135,molasses,sweetener
37043,19,chorizo,protein
37043,78,soy sauce,sauce
37044,5,salmon,protein
37044,149,truffle oil,oil
37044,98,paprika,spice
37044,84,sriracha,sauce
37045,78,soy sauce,sauce
37045,39,scallion,vegetable
37045,27,carrot,vegetable
37045,12,crab,protein
37046,155,pecan,nut
37046,34,jalapeno,vegetable
37047,59,rice,grain
